@relation InstanceResultListener

@attribute Key_Dataset {audiology,breast-cancer,contact-lenses,primary-tumor,vote,weather.symbolic,pima_diabetes,Glass,ionosphere,iris,labor-neg-data,weather}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.MIT}
@attribute Key_Scheme_options {'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01','-C 0.25 -M 64 -I 32 -STG I -ERA 0.01','-C 0.25 -M 128 -I 64 -STG I -ERA 0.01','-C 0.25 -M 256 -I 128 -STG I -ERA 0.01','-C 0.25 -M 512 -I 256 -STG I -ERA 0.01','-C 0.25 -M 32 -I 16 -STG I -ERA 0.5','-C 0.25 -M 64 -I 32 -STG I -ERA 0.5','-C 0.25 -M 128 -I 64 -STG I -ERA 0.5','-C 0.25 -M 256 -I 128 -STG I -ERA 0.5','-C 0.25 -M 512 -I 256 -STG I -ERA 0.5','-C 0.25 -M 32 -I 16 -STG I -ERA 1.0','-C 0.25 -M 64 -I 32 -STG I -ERA 1.0','-C 0.25 -M 128 -I 64 -STG I -ERA 1.0','-C 0.25 -M 256 -I 128 -STG I -ERA 1.0','-C 0.25 -M 512 -I 256 -STG I -ERA 1.0'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 18\nSize of the tree: 24\n','Number of leaves: 11\nSize of the tree: 15\n','Number of leaves: 7\nSize of the tree: 9\n','Number of leaves: 10\nSize of the tree: 15\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 16\n','Number of leaves: 12\nSize of the tree: 17\n','Number of leaves: 9\nSize of the tree: 13\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 26\nSize of the tree: 29\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 15\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 14\n','Number of leaves: 15\nSize of the tree: 18\n','Number of leaves: 14\nSize of the tree: 16\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 12\n','Number of leaves: 13\nSize of the tree: 18\n','Number of leaves: 14\nSize of the tree: 20\n','Number of leaves: 28\nSize of the tree: 32\n','Number of leaves: 17\nSize of the tree: 20\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 18\nSize of the tree: 25\n','Number of leaves: 29\nSize of the tree: 33\n','Number of leaves: 36\nSize of the tree: 43\n','Number of leaves: 24\nSize of the tree: 26\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 16\nSize of the tree: 22\n','Number of leaves: 45\nSize of the tree: 52\n','Number of leaves: 32\nSize of the tree: 37\n','Number of leaves: 30\nSize of the tree: 34\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 54\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 26\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 14\nSize of the tree: 22\n','Number of leaves: 14\nSize of the tree: 19\n','Number of leaves: 13\nSize of the tree: 19\n','Number of leaves: 19\nSize of the tree: 27\n','Number of leaves: 17\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 24\n','Number of leaves: 32\nSize of the tree: 38\n','Number of leaves: 27\nSize of the tree: 31\n','Number of leaves: 37\nSize of the tree: 41\n','Number of leaves: 54\nSize of the tree: 63\n','Number of leaves: 34\nSize of the tree: 63\n','Number of leaves: 42\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 77\n','Number of leaves: 39\nSize of the tree: 72\n','Number of leaves: 32\nSize of the tree: 59\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 49\nSize of the tree: 87\n','Number of leaves: 34\nSize of the tree: 61\n','Number of leaves: 34\nSize of the tree: 62\n','Number of leaves: 51\nSize of the tree: 90\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 6\nSize of the tree: 10\n','Number of leaves: 25\nSize of the tree: 33\n','Number of leaves: 20\nSize of the tree: 27\n','Number of leaves: 15\nSize of the tree: 21\n','Number of leaves: 21\nSize of the tree: 28\n','Number of leaves: 23\nSize of the tree: 32\n','Number of leaves: 22\nSize of the tree: 30\n','Number of leaves: 30\nSize of the tree: 35\n','Number of leaves: 41\nSize of the tree: 46\n','Number of leaves: 18\nSize of the tree: 21\n','Number of leaves: 40\nSize of the tree: 46\n','Number of leaves: 42\nSize of the tree: 49\n','Number of leaves: 39\nSize of the tree: 69\n','Number of leaves: 44\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 83\n','Number of leaves: 45\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 80\n','Number of leaves: 46\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 28\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 33\n','Number of leaves: 41\nSize of the tree: 47\n','Number of leaves: 46\nSize of the tree: 54\n','Number of leaves: 56\nSize of the tree: 63\n','Number of leaves: 25\nSize of the tree: 30\n','Number of leaves: 47\nSize of the tree: 55\n','Number of leaves: 59\nSize of the tree: 68\n','Number of leaves: 51\nSize of the tree: 61\n','Number of leaves: 59\nSize of the tree: 67\n','Number of leaves: 43\nSize of the tree: 79\n','Number of leaves: 40\nSize of the tree: 72\n','Number of leaves: 47\nSize of the tree: 84\n','Number of leaves: 51\nSize of the tree: 91\n','Number of leaves: 48\nSize of the tree: 85\n','Number of leaves: 50\nSize of the tree: 87\n','Number of leaves: 49\nSize of the tree: 85\n','Number of leaves: 7\nSize of the tree: 12\n','Number of leaves: 28\nSize of the tree: 37\n','Number of leaves: 30\nSize of the tree: 39\n','Number of leaves: 23\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 38\n','Number of leaves: 56\nSize of the tree: 64\n','Number of leaves: 45\nSize of the tree: 51\n','Number of leaves: 42\nSize of the tree: 50\n','Number of leaves: 58\nSize of the tree: 67\n','Number of leaves: 74\nSize of the tree: 84\n','Number of leaves: 26\nSize of the tree: 32\n','Number of leaves: 61\nSize of the tree: 70\n','Number of leaves: 49\nSize of the tree: 89\n','Number of leaves: 47\nSize of the tree: 85\n','Number of leaves: 43\nSize of the tree: 77\n','Number of leaves: 54\nSize of the tree: 95\n','Number of leaves: 48\nSize of the tree: 87\n','Number of leaves: 50\nSize of the tree: 89\n','Number of leaves: 39\nSize of the tree: 68\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 24\nSize of the tree: 32\n','Number of leaves: 69\nSize of the tree: 79\n','Number of leaves: 65\nSize of the tree: 73\n','Number of leaves: 61\nSize of the tree: 71\n','Number of leaves: 49\nSize of the tree: 55\n','Number of leaves: 48\nSize of the tree: 56\n','Number of leaves: 64\nSize of the tree: 75\n','Number of leaves: 78\nSize of the tree: 88\n','Number of leaves: 30\nSize of the tree: 37\n','Number of leaves: 46\nSize of the tree: 84\n','Number of leaves: 53\nSize of the tree: 93\n','Number of leaves: 48\nSize of the tree: 86\n','Number of leaves: 37\nSize of the tree: 64\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
pima_diabetes,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,691,77,51,26,0,66.233766,33.766234,0,0.124234,0.420679,0.475975,92.465453,99.748516,71.9683,71.614698,0.353602,0.934653,0.930061,0.004592,5.408103,0.070235,7.514563,0.92,46,0.814815,22,0.185185,5,0.08,4,0.676471,0.92,0.779661,0.156223,0.614444,0.721788,0.662338,0.557152,0.442848,0.337662,0.634072,0.662338,0.603676,0.156223,0.614444,0.626902,0.528719,0.662338,1.323,0,1.25,0,1250,0,17448,71247,9233,100,100,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
pima_diabetes,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,692,76,50,26,0,65.789474,34.210526,0,0.127208,0.41927,0.461559,92.620064,97.2763,70.453875,67.415878,3.037997,0.927025,0.887051,0.039974,4.871358,0.064097,6.914251,0.88,44,0.769231,20,0.230769,6,0.12,6,0.6875,0.88,0.77193,0.144115,0.674231,0.814208,0.657895,0.547126,0.452874,0.342105,0.623355,0.657895,0.615882,0.144115,0.674231,0.702466,0.54386,0.657895,1.107,0,1.03125,0,1031.25,0,23272,71348,9132,100,100,'Number of leaves: 56\nSize of the tree: 111\n',111,56,56
pima_diabetes,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,692,76,57,19,0,75,25,0,0.381849,0.37971,0.431851,83.88101,91.01502,70.453875,61.595641,8.858233,0.927025,0.810469,0.116556,12.977498,0.170757,18.41985,0.92,46,0.576923,15,0.423077,11,0.08,4,0.754098,0.92,0.828829,0.408933,0.659231,0.73631,0.75,0.406923,0.593077,0.25,0.746995,0.75,0.728851,0.408933,0.659231,0.695002,0.682707,0.75,1.152,0,1.09375,0,1093.75,0,15992,71348,9132,100,100,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
Glass,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,192,22,11,11,0,50,50,0,0.248447,0.185412,0.310128,87.606097,95.618818,48.002519,41.183744,6.818774,2.181933,1.871988,0.309944,9.801618,0.445528,20.418965,0.714286,5,0.266667,4,0.733333,11,0.285714,2,0.555556,0.714286,0.625,0.424043,0.8,0.55873,0.5,0.266667,0.733333,0.5,?,0.5,?,?,0.725028,0.492352,?,0.5,0.859,0,0.84375,0,843.75,0,11971,22563,4033,100,59.74026,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
Glass,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,192,22,12,10,0,54.545455,45.454545,0,0.352941,0.178005,0.295448,84.158321,91.158584,47.702958,36.53435,11.168608,2.168316,1.660652,0.507664,13.696159,0.622553,28.711341,0.428571,3,0.266667,4,0.733333,11,0.571429,4,0.428571,0.428571,0.428571,0.161905,0.752381,0.550853,0.545455,0.203099,0.796901,0.454545,?,0.545455,?,?,0.755235,0.550682,?,0.545455,0.847,0,0.8125,0,812.5,0,14791,22563,4033,100,64.285714,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
Glass,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,192,22,9,13,0,40.909091,59.090909,0,0.19888,0.177114,0.303182,83.325718,93.0265,49.182986,38.601815,10.581172,2.23559,1.754628,0.480962,13.504823,0.613856,27.458323,0.857143,6,0.466667,7,0.533333,8,0.142857,1,0.461538,0.857143,0.6,0.36991,0.819048,0.626623,0.409091,0.218615,0.781385,0.590909,?,0.409091,?,?,0.799784,0.573478,?,0.409091,0.844,0,0.75,0,750,0,19303,22563,4033,95.454545,55.194805,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29
Glass,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,192,22,14,8,0,63.636364,36.363636,0,0.498575,0.16175,0.284245,75.242649,86.121177,50.496248,39.69596,10.800288,2.295284,1.804362,0.490922,17.083906,0.776541,33.832029,0.428571,3,0.133333,2,0.866667,13,0.571429,4,0.6,0.428571,0.5,0.328139,0.795238,0.540136,0.636364,0.155662,0.844338,0.363636,?,0.636364,?,?,0.788582,0.576548,?,0.636364,0.851,0,0.765625,0,765.625,0,20431,22563,4033,90.909091,59.74026,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31
Glass,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,193,21,13,8,0,61.904762,38.095238,0,0.468354,0.158864,0.286822,74.681972,87.928259,46.480972,31.775175,14.705797,2.21338,1.513104,0.700276,17.251785,0.821514,37.115802,0.571429,4,0.285714,4,0.714286,10,0.428571,3,0.5,0.571429,0.533333,0.27735,0.729592,0.580952,0.619048,0.174603,0.825397,0.380952,?,0.619048,?,?,0.815948,0.565703,?,0.619048,0.844,0,0.796875,0,796.875,0,18175,22672,3924,100,56.462585,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
Glass,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,193,21,11,10,0,52.380952,47.619048,0,0.326923,0.172742,0.291549,81.205913,89.377242,46.480972,35.808394,10.672578,2.21338,1.705162,0.508218,13.122055,0.62486,28.231025,0.714286,5,0,0,1,14,0.285714,2,1,0.714286,0.833333,0.790569,0.943878,0.892857,0.52381,0.184921,0.815079,0.47619,?,0.52381,?,?,0.796858,0.567888,?,0.52381,0.846,0,0.796875,0,796.875,0,17611,22672,3924,100,53.741497,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
Glass,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,193,21,12,9,0,57.142857,42.857143,0,0.401899,0.167311,0.283434,78.652538,86.889622,46.480972,30.905813,15.575159,2.21338,1.471705,0.741674,18.122357,0.862969,38.988765,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.795918,0.550866,0.571429,0.198413,0.801587,0.428571,?,0.571429,?,?,0.734962,0.592102,?,0.571429,0.848,0,0.8125,0,812.5,0,13099,22672,3924,100,53.061224,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
Glass,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,193,21,13,8,0,61.904762,38.095238,0,0.463259,0.165762,0.272761,79.113457,85.058945,44.430294,29.560385,14.869909,2.115728,1.407637,0.708091,16.16755,0.769883,36.388574,1,7,0.428571,6,0.571429,8,0,0,0.538462,1,0.7,0.5547,0.872449,0.667059,0.619048,0.180098,0.819902,0.380952,?,0.619048,?,?,0.846555,0.646276,?,0.619048,0.977,0,0.9375,0,937.5,0,20995,22672,3924,100,58.503401,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
Glass,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,193,21,11,10,0,52.380952,47.619048,0,0.313725,0.165716,0.277538,79.091674,86.548633,44.430294,30.878974,13.55132,2.115728,1.470427,0.645301,14.615371,0.69597,32.895058,0.714286,5,0.285714,4,0.714286,10,0.285714,2,0.555556,0.714286,0.625,0.408248,0.846939,0.757143,0.52381,0.217216,0.782784,0.47619,?,0.52381,?,?,0.809592,0.639977,?,0.52381,0.931,0,0.90625,0,906.25,0,14791,22672,3924,100,57.142857,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
Glass,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,193,21,9,12,0,42.857143,57.142857,0,0.194888,0.185159,0.315476,88.371532,98.379468,44.430294,39.295402,5.134892,2.115728,1.87121,0.244519,9.824762,0.467846,22.112756,0.857143,6,0.5,7,0.5,7,0.142857,1,0.461538,0.857143,0.6,0.346688,0.673469,0.430869,0.428571,0.249084,0.750916,0.571429,?,0.428571,?,?,0.622679,0.44305,?,0.428571,0.964,0,0.953125,0,953.125,0,18175,22672,3924,95.238095,54.421769,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
ionosphere,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,315,36,26,10,0,72.222222,27.777778,0,0.305019,0.407018,0.453125,88.289141,94.337106,33.969909,31.20721,2.762699,0.943609,0.866867,0.076742,4.752201,0.132006,13.989443,0.307692,4,0.043478,1,0.956522,22,0.692308,9,0.8,0.307692,0.444444,0.366966,0.632107,0.503846,0.722222,0.458008,0.541992,0.277778,0.742294,0.722222,0.68107,0.366966,0.632107,0.63389,0.62963,0.722222,1.013,0,0.9375,0,937.5,0,6932,99923,13712,100,100,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
ionosphere,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,25,10,0,71.428571,28.571429,0,0.273859,0.406643,0.437066,87.712005,90.422493,33.329976,28.739218,4.590757,0.952285,0.821121,0.131164,5.145976,0.147028,15.439484,0.230769,3,0,0,1,22,0.769231,10,1,0.230769,0.375,0.398314,0.755245,0.653347,0.714286,0.483516,0.516484,0.285714,0.803571,0.714286,0.651455,0.398314,0.755245,0.731362,0.594907,0.714286,1.082,0,1.046875,0,1046.875,0,6204,100232,13403,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
ionosphere,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,28,7,0,80,20,0,0.564831,0.343191,0.363548,74.025411,75.212618,33.329976,22.337725,10.992251,0.952285,0.638221,0.314064,10.878836,0.310824,32.639796,0.692308,9,0.136364,3,0.863636,19,0.307692,4,0.75,0.692308,0.72,0.565926,0.91958,0.882798,0.8,0.244056,0.755944,0.2,0.797826,0.8,0.798222,0.565926,0.91958,0.913452,0.782222,0.8,1.068,0,1.015625,0,1015.625,0,7296,100232,13403,100,100,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
ionosphere,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,29,6,0,82.857143,17.142857,0,0.608209,0.383544,0.409345,82.729545,84.687394,33.329976,26.35452,6.975456,0.952285,0.752986,0.199299,7.622059,0.217773,22.86848,0.615385,8,0.045455,1,0.954545,21,0.384615,5,0.888889,0.615385,0.727273,0.630081,0.788462,0.70696,0.828571,0.258641,0.741359,0.171429,0.837851,0.828571,0.82013,0.630081,0.788462,0.766248,0.801136,0.828571,1.078,0,1.046875,0,1046.875,0,5112,100232,13403,100,100,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
ionosphere,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,23,12,0,65.714286,34.285714,0,0.094828,0.436107,0.479875,94.067292,99.279106,33.329976,33.044172,0.285804,0.952285,0.944119,0.008166,2.284467,0.06527,6.854092,0.076923,1,0,0,1,22,0.923077,12,1,0.076923,0.142857,0.2231,0.538462,0.41978,0.657143,0.58022,0.41978,0.342857,0.778151,0.657143,0.546939,0.2231,0.538462,0.562641,0.464286,0.657143,1.015,0,1.015625,0,1015.625,0,5840,100232,13403,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
ionosphere,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,23,12,0,65.714286,34.285714,0,0.094828,0.360269,0.384708,77.709217,79.590383,33.329976,23.934361,9.395615,0.952285,0.683839,0.268446,9.642149,0.27549,28.929361,0.076923,1,0,0,1,22,0.923077,12,1,0.076923,0.142857,0.2231,0.961538,0.951648,0.657143,0.58022,0.41978,0.342857,0.778151,0.657143,0.546939,0.2231,0.961538,0.954712,0.464286,0.657143,1.093,0,1.046875,0,1046.875,0,7296,100232,13403,100,100,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
ionosphere,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,30,5,0,85.714286,14.285714,0,0.662813,0.379099,0.401425,83.042052,84.504227,32.502297,25.639846,6.862451,0.928637,0.732567,0.19607,7.294101,0.208403,22.441803,0.666667,8,0.043478,1,0.956522,22,0.333333,4,0.888889,0.666667,0.761905,0.676809,0.815217,0.725397,0.857143,0.233954,0.766046,0.142857,0.860806,0.857143,0.851312,0.676809,0.815217,0.800489,0.829932,0.857143,1.109,0,1.0625,0,1062.5,0,5112,100232,13403,100,100,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
ionosphere,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,27,8,0,77.142857,22.857143,0,0.396552,0.394857,0.429368,86.493921,90.386598,32.502297,28.115129,4.387167,0.928637,0.803289,0.125348,5.53578,0.158165,17.031966,0.333333,4,0,0,1,23,0.666667,8,1,0.333333,0.5,0.497305,0.666667,0.561905,0.771429,0.438095,0.561905,0.228571,0.830415,0.771429,0.731217,0.497305,0.666667,0.680211,0.675926,0.771429,1.004,0.001,0.921875,0,921.875,0,6932,100232,13403,100,100,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
ionosphere,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,29,6,0,82.857143,17.142857,0,0.567901,0.360607,0.388343,78.991363,81.750324,32.502297,24.40956,8.092737,0.928637,0.697416,0.231221,8.685758,0.248165,26.723522,0.5,6,0,0,1,23,0.5,6,1,0.5,0.666667,0.629724,0.86413,0.810714,0.828571,0.328571,0.671429,0.171429,0.864039,0.828571,0.80989,0.629724,0.86413,0.853762,0.775641,0.828571,1.082,0,1.0625,0,1062.5,0,6568,100232,13403,100,100,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
ionosphere,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.361456,0.385174,79.177345,81.083289,32.502297,24.206862,8.295434,0.928637,0.691625,0.237012,8.781869,0.250911,27.019227,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.858696,0.785714,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.858696,0.843066,0.867424,0.885714,1.097,0,1.078125,0,1078.125,0,5476,100232,13403,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
iris,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 0.5',-217733168393644444,20191203.1539,135,15,15,0,0,100,0,0,1,0.214773,0.278916,48.32391,59.167032,23.774438,8.915945,14.858493,1.584963,0.594396,0.990566,14.858493,0.990566,62.497767,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.942,0,0.890625,0,890.625,0,4342,10633,2353,100,77.777778,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
