@relation InstanceResultListener

@attribute Key_Dataset {audiology,breast-cancer,contact-lenses,pima_diabetes,Glass,ionosphere,iris,labor-neg-data,primary-tumor,vote,weather.symbolic,weather}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.RandomForest,weka.classifiers.trees.MIT}
@attribute Key_Scheme_options {'-P 100 -I 16 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 32 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 64 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 128 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 256 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 0.25 -M 32 -I 16 -STG I -ERA 0.01','-C 0.25 -M 64 -I 32 -STG I -ERA 0.01','-C 0.25 -M 128 -I 64 -STG I -ERA 0.01','-C 0.25 -M 256 -I 128 -STG I -ERA 0.01','-C 0.25 -M 512 -I 256 -STG I -ERA 0.01','-C 0.25 -M 32 -I 16 -STG I -ERA 0.5','-C 0.25 -M 64 -I 32 -STG I -ERA 0.5','-C 0.25 -M 128 -I 64 -STG I -ERA 0.5','-C 0.25 -M 256 -I 128 -STG I -ERA 0.5','-C 0.25 -M 512 -I 256 -STG I -ERA 0.5','-C 0.25 -M 32 -I 16 -STG I -ERA 1.0','-C 0.25 -M 64 -I 32 -STG I -ERA 1.0','-C 0.25 -M 128 -I 64 -STG I -ERA 1.0','-C 0.25 -M 256 -I 128 -STG I -ERA 1.0','-C 0.25 -M 512 -I 256 -STG I -ERA 1.0'}
@attribute Key_Scheme_version_ID {1116839470751428698,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 18\nSize of the tree: 24\n','Number of leaves: 11\nSize of the tree: 15\n','Number of leaves: 7\nSize of the tree: 9\n','Number of leaves: 10\nSize of the tree: 15\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 16\n','Number of leaves: 12\nSize of the tree: 17\n','Number of leaves: 9\nSize of the tree: 13\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 26\nSize of the tree: 29\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 15\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 14\n','Number of leaves: 15\nSize of the tree: 18\n','Number of leaves: 14\nSize of the tree: 16\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 8\nSize of the tree: 12\n','Number of leaves: 13\nSize of the tree: 18\n','Number of leaves: 14\nSize of the tree: 20\n','Number of leaves: 28\nSize of the tree: 32\n','Number of leaves: 17\nSize of the tree: 20\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 18\nSize of the tree: 25\n','Number of leaves: 29\nSize of the tree: 33\n','Number of leaves: 36\nSize of the tree: 43\n','Number of leaves: 24\nSize of the tree: 26\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 16\nSize of the tree: 22\n','Number of leaves: 45\nSize of the tree: 52\n','Number of leaves: 32\nSize of the tree: 37\n','Number of leaves: 30\nSize of the tree: 34\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 54\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 26\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 14\nSize of the tree: 22\n','Number of leaves: 14\nSize of the tree: 19\n','Number of leaves: 13\nSize of the tree: 19\n','Number of leaves: 19\nSize of the tree: 27\n','Number of leaves: 17\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 24\n','Number of leaves: 32\nSize of the tree: 38\n','Number of leaves: 27\nSize of the tree: 31\n','Number of leaves: 37\nSize of the tree: 41\n','Number of leaves: 54\nSize of the tree: 63\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 6\nSize of the tree: 10\n','Number of leaves: 34\nSize of the tree: 63\n','Number of leaves: 42\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 77\n','Number of leaves: 39\nSize of the tree: 72\n','Number of leaves: 32\nSize of the tree: 59\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 49\nSize of the tree: 87\n','Number of leaves: 34\nSize of the tree: 61\n','Number of leaves: 34\nSize of the tree: 62\n','Number of leaves: 51\nSize of the tree: 90\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 25\nSize of the tree: 33\n','Number of leaves: 20\nSize of the tree: 27\n','Number of leaves: 15\nSize of the tree: 21\n','Number of leaves: 21\nSize of the tree: 28\n','Number of leaves: 23\nSize of the tree: 32\n','Number of leaves: 22\nSize of the tree: 30\n','Number of leaves: 30\nSize of the tree: 35\n','Number of leaves: 41\nSize of the tree: 46\n','Number of leaves: 18\nSize of the tree: 21\n','Number of leaves: 40\nSize of the tree: 46\n','Number of leaves: 42\nSize of the tree: 49\n','Number of leaves: 39\nSize of the tree: 69\n','Number of leaves: 44\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 83\n','Number of leaves: 45\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 80\n','Number of leaves: 46\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 28\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 33\n','Number of leaves: 41\nSize of the tree: 47\n','Number of leaves: 46\nSize of the tree: 54\n','Number of leaves: 56\nSize of the tree: 63\n','Number of leaves: 25\nSize of the tree: 30\n','Number of leaves: 47\nSize of the tree: 55\n','Number of leaves: 59\nSize of the tree: 68\n','Number of leaves: 51\nSize of the tree: 61\n','Number of leaves: 59\nSize of the tree: 67\n','Number of leaves: 7\nSize of the tree: 12\n','Number of leaves: 43\nSize of the tree: 79\n','Number of leaves: 40\nSize of the tree: 72\n','Number of leaves: 47\nSize of the tree: 84\n','Number of leaves: 51\nSize of the tree: 91\n','Number of leaves: 48\nSize of the tree: 85\n','Number of leaves: 50\nSize of the tree: 87\n','Number of leaves: 49\nSize of the tree: 85\n','Number of leaves: 28\nSize of the tree: 37\n','Number of leaves: 30\nSize of the tree: 39\n','Number of leaves: 23\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 38\n','Number of leaves: 56\nSize of the tree: 64\n','Number of leaves: 45\nSize of the tree: 51\n','Number of leaves: 42\nSize of the tree: 50\n','Number of leaves: 58\nSize of the tree: 67\n','Number of leaves: 74\nSize of the tree: 84\n','Number of leaves: 26\nSize of the tree: 32\n','Number of leaves: 61\nSize of the tree: 70\n','Number of leaves: 49\nSize of the tree: 89\n','Number of leaves: 47\nSize of the tree: 85\n','Number of leaves: 43\nSize of the tree: 77\n','Number of leaves: 54\nSize of the tree: 95\n','Number of leaves: 48\nSize of the tree: 87\n','Number of leaves: 50\nSize of the tree: 89\n','Number of leaves: 39\nSize of the tree: 68\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 24\nSize of the tree: 32\n','Number of leaves: 69\nSize of the tree: 79\n','Number of leaves: 65\nSize of the tree: 73\n','Number of leaves: 61\nSize of the tree: 71\n','Number of leaves: 49\nSize of the tree: 55\n','Number of leaves: 48\nSize of the tree: 56\n','Number of leaves: 64\nSize of the tree: 75\n','Number of leaves: 78\nSize of the tree: 88\n','Number of leaves: 30\nSize of the tree: 37\n','Number of leaves: 46\nSize of the tree: 84\n','Number of leaves: 53\nSize of the tree: 93\n','Number of leaves: 48\nSize of the tree: 86\n','Number of leaves: 37\nSize of the tree: 64\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
primary-tumor,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,305,34,13,21,0,38.235294,61.764706,0,0.290258,0.069079,0.190469,84.659665,94.26678,129.184627,1181.903886,-1052.71926,3.799548,34.761879,-30.962331,34.188256,1.005537,26.464647,0.625,5,0.269231,7,0.730769,19,0.375,3,0.416667,0.625,0.5,0.31579,0.848558,0.579789,0.382353,0.096336,0.903664,0.617647,?,0.382353,?,?,0.76824,0.382885,?,0.382353,0.905,0,0.796875,0,796.875,0,50792,56801,9918,82.352941,39.438503,'Number of leaves: 42\nSize of the tree: 77\n',?,77,42,42
primary-tumor,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,305,34,15,19,0,44.117647,55.882353,0,0.349446,0.067192,0.186136,82.347938,92.122248,129.184627,104.536182,24.648445,3.799548,3.074594,0.724954,37.915591,1.115164,29.349925,0.75,6,0.346154,9,0.653846,17,0.25,2,0.4,0.75,0.521739,0.345005,0.817308,0.601284,0.441176,0.102097,0.897903,0.558824,?,0.441176,?,?,0.797973,0.453682,?,0.441176,0.917,0,0.828125,0,828.125,0,53256,56801,9918,88.235294,38.770053,'Number of leaves: 45\nSize of the tree: 81\n',?,81,45,45
primary-tumor,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,305,34,15,19,0,44.117647,55.882353,0,0.356574,0.069451,0.192181,85.252303,95.284835,127.398302,1173.253226,-1045.854924,3.747009,34.507448,-30.760439,33.684572,0.990723,26.440362,0.5,4,0.307692,8,0.692308,18,0.5,4,0.333333,0.5,0.4,0.170697,0.526442,0.356814,0.441176,0.098857,0.901143,0.558824,?,0.441176,?,?,0.710485,0.385924,?,0.441176,1.153,0,1.109375,0,1109.375,0,52742,56801,9918,88.235294,37.032086,'Number of leaves: 45\nSize of the tree: 80\n',?,80,45,45
primary-tumor,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,305,34,17,17,0,50,50,0,0.416162,0.066146,0.181211,81.219768,89.876021,126.813339,1166.383405,-1039.570065,3.729804,34.305394,-30.57559,40.347756,1.186699,31.81665,0.875,7,0.346154,9,0.653846,17,0.125,1,0.4375,0.875,0.583333,0.449433,0.836538,0.768452,0.5,0.095329,0.904671,0.5,?,0.5,?,?,0.779796,0.513346,?,0.5,1.059,0,1.046875,0,1046.875,0,53392,56801,9918,88.235294,40.508021,'Number of leaves: 46\nSize of the tree: 81\n',?,81,46,46
primary-tumor,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,305,34,15,19,0,44.117647,55.882353,0,0.356574,0.066764,0.183036,81.978687,90.781137,126.813339,1167.579775,-1040.766435,3.729804,34.340582,-30.610778,37.851443,1.113278,29.848156,0.75,6,0.230769,6,0.769231,20,0.25,2,0.5,0.75,0.6,0.460882,0.774038,0.587381,0.441176,0.085374,0.914626,0.558824,?,0.441176,?,?,0.776466,0.492521,?,0.441176,1.127,0,1.09375,0,1093.75,0,53906,56801,9918,88.235294,38.636364,'Number of leaves: 46\nSize of the tree: 82\n',?,82,46,46
primary-tumor,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,306,33,9,24,0,27.272727,72.727273,0,0.180124,0.070756,0.192631,87.417841,96.201904,119.367203,95.526851,23.840352,3.617188,2.894753,0.722435,32.844704,0.995294,27.515685,0.222222,2,0.25,6,0.75,18,0.777778,7,0.25,0.222222,0.235294,-0.028868,0.611111,0.494444,0.272727,0.103776,0.896224,0.727273,?,0.272727,?,?,0.758535,0.414656,?,0.272727,0.968,0,0.953125,0,953.125,0,53392,56974,9745,96.969697,40.220386,'Number of leaves: 46\nSize of the tree: 81\n',?,81,46,46
vote,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.100018,0.147994,21.088983,30.394071,42.346182,7.446939,34.899244,0.962413,0.169249,0.793165,35.038848,0.796337,82.743817,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.998911,0.998677,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.998911,0.997926,0.975758,0.977273,0.862,0,0.8125,0,812.5,0,7417,67952,10697,100,100,'Number of leaves: 7\nSize of the tree: 13\n',?,13,7,7
vote,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,391,44,40,4,0,90.909091,9.090909,0,0.808279,0.137135,0.285806,28.915226,58.697297,42.346182,18.24147,24.104712,0.962413,0.414579,0.547834,30.720131,0.698185,72.54522,0.925926,25,0.117647,2,0.882353,15,0.074074,2,0.925926,0.925926,0.925926,0.808279,0.937908,0.939063,0.909091,0.100812,0.899188,0.090909,0.909091,0.909091,0.909091,0.808279,0.937908,0.921942,0.904139,0.909091,0.865,0,0.84375,0,843.75,0,7781,67952,10697,97.727273,73.863636,'Number of leaves: 8\nSize of the tree: 15\n',?,15,8,8
vote,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.072425,0.148748,15.271068,30.548995,42.346182,6.336293,36.00989,0.962413,0.144007,0.818407,36.923589,0.839172,87.194611,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.997821,0.998677,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.997821,0.997926,0.975758,0.977273,1.361,0,1.234375,0,1234.375,0,8509,67952,10697,100,54.545455,'Number of leaves: 10\nSize of the tree: 19\n',?,19,10,10
vote,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,391,44,42,2,0,95.454545,4.545455,0,0.902004,0.106373,0.165569,22.429086,34.003693,42.346182,8.038769,34.307413,0.962413,0.182699,0.779714,34.289594,0.779309,80.974463,1,27,0.117647,2,0.882353,15,0,0,0.931034,1,0.964286,0.906367,0.997821,0.998677,0.954545,0.072193,0.927807,0.045455,0.95768,0.954545,0.953937,0.906367,0.997821,0.997926,0.950893,0.954545,0.868,0,0.828125,0,828.125,0,8873,67952,10697,100,86.363636,'Number of leaves: 11\nSize of the tree: 21\n',?,21,11,11
vote,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.135267,0.230628,28.521394,47.365066,42.346182,12.688232,29.65795,0.962413,0.288369,0.674044,31.528435,0.716555,74.454021,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.972767,0.983045,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.972767,0.957779,0.927273,0.931818,0.85,0,0.796875,0,796.875,0,8145,67952,10697,100,100,'Number of leaves: 9\nSize of the tree: 17\n',?,17,9,9
vote,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.088207,0.16666,18.71044,34.459835,40.982011,8.523539,32.458472,0.95307,0.198222,0.754848,34.63414,0.805445,84.510592,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.976852,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.976852,0.964115,0.975415,0.976744,0.958,0,0.90625,0,906.25,0,7053,68117,10532,100,70.930233,'Number of leaves: 6\nSize of the tree: 11\n',?,11,6,6
vote,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.098586,0.188363,20.911939,38.947382,40.982011,9.950595,31.031416,0.95307,0.231409,0.721661,33.598045,0.78135,81.982422,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,0.966435,0.961693,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,0.966435,0.961344,0.97478,0.976744,0.952,0,0.890625,0,890.625,0,7053,68117,10532,97.674419,69.767442,'Number of leaves: 6\nSize of the tree: 11\n',?,11,6,6
vote,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,392,43,43,0,0,100,0,0,1,0.069866,0.08507,14.674813,17.39605,41.643016,4.579649,37.063367,0.968442,0.106503,0.861939,37.063367,0.861939,89.002599,1,26,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.247,0,1.203125,0,1203.125,0,8509,68117,10532,100,74.418605,'Number of leaves: 10\nSize of the tree: 19\n',?,19,10,10
vote,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.118783,0.198233,24.949471,40.536798,41.643016,10.145452,31.497564,0.968442,0.235941,0.732501,32.711836,0.76074,78.552993,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.976244,0.984794,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.976244,0.963815,0.951357,0.953488,0.889,0,0.84375,0,843.75,0,6325,68117,10532,100,72.093023,'Number of leaves: 4\nSize of the tree: 7\n',?,7,4,4
vote,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,392,43,40,3,0,93.023256,6.976744,0,0.858397,0.13355,0.262672,28.051127,53.714012,41.643016,16.025234,25.617783,0.968442,0.37268,0.595762,31.011654,0.721201,74.47024,0.884615,23,0,0,1,17,0.115385,3,1,0.884615,0.938776,0.867135,0.952489,0.96663,0.930233,0.045617,0.954383,0.069767,0.940698,0.930233,0.930925,0.867135,0.952489,0.931623,0.928847,0.930233,1.135,0,1.140625,0,1140.625,0,7781,68117,10532,95.348837,80.232558,'Number of leaves: 8\nSize of the tree: 15\n',?,15,8,8
weather.symbolic,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,12,2,0,2,0,0,100,0,-1,0.710693,0.721192,142.138551,138.688631,2.122857,3.864275,-1.741418,1.061428,1.932137,-0.870709,-1.09386,-0.54693,-51.527736,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,1.086,0,1.046875,0,1046.875,0,4011,2509,1819,100,100,'Number of leaves: 3\nSize of the tree: 4\n',?,4,3,3
weather.symbolic,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,12,2,1,1,0,50,50,0,0,0.384527,0.516921,76.905488,99.406394,2.122857,1.946413,0.176443,1.061428,0.973207,0.088222,0.396561,0.198281,18.680545,1,1,1,1,0,0,0,0,0.5,1,0.666667,?,1,1,0.5,0.5,0.5,0.5,?,0.5,?,?,1,1,?,0.5,1.044,0,1.015625,0,1015.625,0,4011,2509,1819,100,75,'Number of leaves: 3\nSize of the tree: 4\n',?,4,3,3
weather.symbolic,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,12,2,2,0,0,100,0,0,1,0.457858,0.457877,91.571571,88.051942,2.122857,1.7666,0.356257,1.061428,0.8833,0.178128,0.24584,0.12292,11.580635,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.016,0,0.984375,0,984.375,0,4011,2509,1819,100,100,'Number of leaves: 3\nSize of the tree: 4\n',?,4,3,3
weather.symbolic,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,12,2,0,2,0,0,100,0,-1,0.732205,0.737281,146.440972,141.782762,2.122857,3.960066,-1.837209,1.061428,1.980033,-0.918604,-1.20328,-0.60164,-56.682087,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,1.059,0,0.984375,0,984.375,0,3841,2509,1819,100,100,'Number of leaves: 2\nSize of the tree: 3\n',?,3,2,2
weather.symbolic,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,13,1,0,1,0,0,100,0,0,0.83211,0.83211,124.816549,124.816549,1.584963,2.574415,-0.989452,1.584963,2.574415,-0.989452,-0.319809,-0.319809,-20.177715,?,0,1,1,0,0,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,1.218,0,1.0625,0,1062.5,0,3841,2578,1750,100,100,'Number of leaves: 2\nSize of the tree: 3\n',?,3,2,2
weather.symbolic,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,13,1,0,1,0,0,100,0,0,0.738321,0.738321,184.580234,184.580234,0.736966,1.93413,-1.197164,0.736966,1.93413,-1.197164,-0.884248,-0.884248,-119.984987,0,0,?,0,?,0,1,1,?,0,?,?,?,1,0,?,?,1,?,0,?,?,?,1,?,0,1.146,0,1.015625,0,1015.625,0,4011,2578,1750,100,100,'Number of leaves: 3\nSize of the tree: 4\n',?,4,3,3
weather.symbolic,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,13,1,1,0,0,100,0,0,1,0.329327,0.329327,82.331731,82.331731,0.736966,0.576318,0.160647,0.736966,0.576318,0.160647,0.160647,0.160647,21.798465,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,1.027,0,0.96875,0,968.75,0,3236,2578,1750,100,100,'Number of leaves: 1\nSize of the tree: 1\n',?,1,1,1
weather.symbolic,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,13,1,0,1,0,0,100,0,0,0.519146,0.519146,129.786482,129.786482,0.736966,1.056329,-0.319363,0.736966,1.056329,-0.319363,-0.37614,-0.37614,-51.039035,0,0,?,0,?,0,1,1,?,0,?,?,?,1,0,?,?,1,?,0,?,?,?,1,?,0,1.116,0,1.015625,0,1015.625,0,3841,2578,1750,100,100,'Number of leaves: 2\nSize of the tree: 3\n',?,3,2,2
weather.symbolic,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 64 -I 32 -STG I -ERA 1.0',-217733168393644444,20200206.1046,13,1,1,0,0,100,0,0,1,0.319712,0.319712,79.927885,79.927885,0.736966,0.555781,0.181184,0.736966,0.555781,0.181184,0.181184,0.181184,24.585153,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,1.031,0,0.984375,0,984.375,0,3236,2578,1750,100,100,'Number of leaves: 1\nSize of the tree: 1\n',?,1,1,1
